quote_date,origin,destination,distance_miles,weight,equipment_type,commodity,mode,customer_id,lead_time_days,fuel_surcharge,quoted_price,actual_cost,won
2022-04-28,"Phoenix, AZ","Kansas City, MO",1100,13857,Dry Van,Automotive Parts,LTL,CUST-026,0,546.77,5825.83,5313.64,0
2022-04-28,"Chicago, IL","Atlanta, GA",720,27196,Dry Van,Building Materials,FTL,CUST-008,0,321.63,2757.15,2438.2,0
2022-04-28,"Dallas, TX","Los Angeles, CA",1400,14994,Dry Van,General Freight,LTL,CUST-030,2,653.81,7658.12,6508.88,0
2022-04-28,"Chicago, IL","Atlanta, GA",720,13073,Reefer,Chemicals,LTL,CUST-004,2,345.33,4756.65,4407.46,1
2022-04-29,"Dallas, TX","Los Angeles, CA",1400,35318,Dry Van,Machinery,FTL,CUST-029,1,719.83,4468.6,4128.92,0
2022-04-29,"Newark, NJ","Miami, FL",1280,24661,Dry Van,Automotive Parts,FTL,CUST-004,1,655.78,5385.46,4794.91,1
2022-04-30,"San Francisco, CA","Las Vegas, NV",570,33502,Dry Van,Machinery,FTL,CUST-036,1,269.37,2649.05,2207.66,0
2022-04-30,"Portland, OR","Salt Lake City, UT",770,43414,Dry Van,Automotive Parts,FTL,CUST-047,5,337.68,2923.3,2557.27,0
2022-04-30,"Houston, TX","Memphis, TN",600,30559,Flatbed,Automotive Parts,FTL,CUST-032,3,249.81,2421.79,2314.03,1
2022-04-30,"Newark, NJ","Miami, FL",1280,38316,Dry Van,Automotive Parts,FTL,CUST-007,1,582.02,5041.63,4252.86,1
2022-04-30,"Miami, FL","Chicago, IL",1370,39898,Dry Van,General Freight,FTL,CUST-011,1,725.52,6267.56,5184.97,0
2022-04-30,"Atlanta, GA","Newark, NJ",870,39426,Flatbed,Food & Beverage,FTL,CUST-026,2,433.99,3554.21,3240.88,0
2022-04-30,"Dallas, TX","Los Angeles, CA",1400,37823,Dry Van,Chemicals,FTL,CUST-001,1,678.14,4355.6,3876.96,1
2022-04-30,"Atlanta, GA","Newark, NJ",870,37581,Dry Van,Food & Beverage,FTL,CUST-039,3,378.66,3241.43,3002.45,0
2022-04-30,"San Francisco, CA","Las Vegas, NV",570,27395,Dry Van,Chemicals,FTL,CUST-021,0,256.95,2643.47,2191.51,1
2022-04-30,"Atlanta, GA","Newark, NJ",870,36189,Dry Van,Chemicals,FTL,CUST-021,0,433.63,3200.99,2804.62,1
2022-04-30,"Phoenix, AZ","Kansas City, MO",1100,27600,Reefer,Produce,FTL,CUST-029,1,506.27,4778.68,4236.24,0
2022-04-30,"Houston, TX","Memphis, TN",600,4161,Reefer,Automotive Parts,LTL,CUST-011,5,302.03,3924.92,3739.76,1
2022-04-30,"Portland, OR","Salt Lake City, UT",770,34207,Dry Van,Automotive Parts,FTL,CUST-047,0,416.57,2626.1,2498.58,0
2022-04-30,"Phoenix, AZ","Kansas City, MO",1100,27894,Dry Van,Machinery,FTL,CUST-037,3,522.29,3785.32,3440.33,0
2022-05-01,"Chicago, IL","Atlanta, GA",720,41695,Reefer,Automotive Parts,FTL,CUST-025,2,324.04,3388.3,2949.25,0
2022-05-01,"Newark, NJ","Miami, FL",1280,35356,Reefer,Machinery,FTL,CUST-009,1,500.11,6020.81,5369.15,1
2022-05-01,"Nashville, TN","Charlotte, NC",400,24923,Dry Van,Chemicals,FTL,CUST-034,3,176.72,1573.17,1402.77,0
2022-05-01,"Dallas, TX","Los Angeles, CA",1400,23294,Reefer,Machinery,FTL,CUST-033,0,716.71,5203.75,4834.64,1
2022-05-01,"Los Angeles, CA","Dallas, TX",1400,10148,Dry Van,Produce,LTL,CUST-001,0,682.54,7818.6,6292.32,0
2022-05-01,"San Francisco, CA","Las Vegas, NV",570,7636,Dry Van,Automotive Parts,LTL,CUST-013,0,277.88,4176.46,3549.54,1
2022-05-01,"Newark, NJ","Miami, FL",1280,4262,Reefer,Automotive Parts,LTL,CUST-048,3,646.94,11018.47,9626.33,0
2022-05-01,"Los Angeles, CA","Dallas, TX",1400,31320,Dry Van,Electronics,FTL,CUST-038,6,724.83,4927.91,4203.88,0
2022-05-01,"Denver, CO","Houston, TX",1050,4839,Dry Van,Electronics,LTL,CUST-022,1,463.64,5153.14,4746.91,1
2022-05-02,"Phoenix, AZ","Kansas City, MO",1100,13887,Dry Van,Produce,LTL,CUST-043,1,516.33,7051.78,6244.51,1
2022-05-02,"Nashville, TN","Charlotte, NC",400,4055,Reefer,Electronics,LTL,CUST-047,4,195.14,3075.82,2850.93,0
2022-05-03,"San Francisco, CA","Las Vegas, NV",570,26960,Flatbed,Electronics,FTL,CUST-032,8,277.73,2617.34,2355.48,0
2022-05-03,"Los Angeles, CA","Chicago, IL",2000,20324,Reefer,Food & Beverage,FTL,CUST-016,2,859.72,8041.71,6830.16,1
2022-05-03,"Miami, FL","Chicago, IL",1370,24239,Dry Van,Chemicals,FTL,CUST-019,3,598.76,4930.43,4771.08,0
2022-05-03,"Dallas, TX","Los Angeles, CA",1400,37553,Reefer,Machinery,FTL,CUST-027,4,685.9,5493.66,4961.19,0
2022-05-03,"Miami, FL","Chicago, IL",1370,12008,Dry Van,Building Materials,LTL,CUST-029,2,691.59,8547.24,7478.95,0
2022-05-03,"Phoenix, AZ","Kansas City, MO",1100,41008,Dry Van,Electronics,FTL,CUST-003,6,477.75,3717.55,3383.1,0
2022-05-04,"Houston, TX","Memphis, TN",600,26377,Dry Van,Machinery,FTL,CUST-039,3,268.38,2060.08,1874.41,0
2022-05-04,"Denver, CO","Houston, TX",1050,25165,Dry Van,Building Materials,FTL,CUST-001,1,491.13,3974.29,3243.62,0
2022-05-04,"Dallas, TX","Los Angeles, CA",1400,23349,Dry Van,Machinery,FTL,CUST-006,0,715.41,5145.28,4330.43,0
2022-05-04,"Denver, CO","Houston, TX",1050,40078,Dry Van,Food & Beverage,FTL,CUST-010,4,523.47,3199.98,2976.98,1
2022-05-04,"Atlanta, GA","Newark, NJ",870,36552,Dry Van,Food & Beverage,FTL,CUST-005,5,450.36,3603.15,3093.49,0
2022-05-04,"Phoenix, AZ","Kansas City, MO",1100,35105,Flatbed,Chemicals,FTL,CUST-038,0,549.59,4205.55,3623.86,1
2022-05-04,"Denver, CO","Houston, TX",1050,33329,Dry Van,Food & Beverage,FTL,CUST-042,2,498.91,3704.69,3248.56,0
2022-05-04,"San Francisco, CA","Las Vegas, NV",570,33141,Dry Van,Food & Beverage,FTL,CUST-020,0,257.92,2305.85,2063.93,0
2022-05-05,"Minneapolis, MN","Detroit, MI",690,6941,Flatbed,General Freight,LTL,CUST-007,2,345.73,4741.68,4385.1,0
2022-05-05,"Portland, OR","Salt Lake City, UT",770,3474,Dry Van,Automotive Parts,LTL,CUST-027,3,392.38,4904.2,4410.82,1
2022-05-05,"Denver, CO","Houston, TX",1050,5883,Reefer,Machinery,LTL,CUST-024,4,552.16,7524.65,6606.93,0
2022-05-05,"San Francisco, CA","Las Vegas, NV",570,23212,Reefer,Automotive Parts,FTL,CUST-005,0,282.93,2643.47,2468.74,0
2022-05-05,"Minneapolis, MN","Detroit, MI",690,28953,Dry Van,Automotive Parts,FTL,CUST-021,0,329.41,2585.95,2386.58,1
2022-05-05,"Nashville, TN","Charlotte, NC",400,14987,Reefer,Machinery,LTL,CUST-002,5,196.59,3185.64,2861.76,0
2022-05-05,"Portland, OR","Salt Lake City, UT",770,8477,Reefer,Automotive Parts,LTL,CUST-032,7,391.07,5441.2,5014.89,1
2022-05-05,"Minneapolis, MN","Detroit, MI",690,36974,Dry Van,Automotive Parts,FTL,CUST-029,1,355.43,2752.14,2266.3,0
2022-05-05,"Portland, OR","Salt Lake City, UT",770,6446,Reefer,Electronics,LTL,CUST-011,2,360.9,5872.62,5372.68,0
2022-05-05,"Atlanta, GA","Newark, NJ",870,27664,Dry Van,Machinery,FTL,CUST-019,0,389.78,3101.63,2782.74,1
2022-05-06,"Denver, CO","Houston, TX",1050,21401,Dry Van,General Freight,FTL,CUST-010,0,533.82,3812.99,3255.7,0
2022-05-06,"Los Angeles, CA","Dallas, TX",1400,34630,Dry Van,Automotive Parts,FTL,CUST-025,0,730.84,4005.65,3783.03,1
2022-05-06,"Minneapolis, MN","Detroit, MI",690,30849,Dry Van,Machinery,FTL,CUST-047,2,371.88,2502.32,2277.3,1
2022-05-06,"Chicago, IL","Atlanta, GA",720,37065,Reefer,Produce,FTL,CUST-001,0,346.66,3150.38,2703.53,1
2022-05-06,"Denver, CO","Houston, TX",1050,31699,Dry Van,Automotive Parts,FTL,CUST-008,2,528.1,3607.65,3034.67,1
2022-05-06,"Phoenix, AZ","Kansas City, MO",1100,28257,Dry Van,Machinery,FTL,CUST-049,6,508.25,4374.52,3758.8,0
2022-05-06,"Chicago, IL","Atlanta, GA",720,6944,Dry Van,Machinery,LTL,CUST-046,0,359.48,4198.95,3667.05,1
2022-05-06,"Dallas, TX","Los Angeles, CA",1400,21606,Dry Van,General Freight,FTL,CUST-020,6,693.04,4850.15,4149.6,0
2022-05-06,"Chicago, IL","Atlanta, GA",720,40737,Dry Van,Machinery,FTL,CUST-034,2,356.48,2666.58,2259.16,0
2022-05-07,"San Francisco, CA","Las Vegas, NV",570,6282,Dry Van,Electronics,LTL,CUST-048,6,302.97,4067.38,3521.98,0
2022-05-07,"Seattle, WA","Denver, CO",1300,33582,Dry Van,Automotive Parts,FTL,CUST-008,11,618.8,5086.76,4459.26,0
2022-05-07,"Seattle, WA","Denver, CO",1300,13720,Dry Van,General Freight,LTL,CUST-012,0,631.98,6819.81,6176.38,1
2022-05-07,"Phoenix, AZ","Kansas City, MO",1100,36901,Dry Van,Automotive Parts,FTL,CUST-018,10,583.02,4160.09,3708.8,0
2022-05-07,"Dallas, TX","Los Angeles, CA",1400,3823,Dry Van,Electronics,LTL,CUST-028,6,757.8,7468.23,6684.38,1
2022-05-07,"Miami, FL","Chicago, IL",1370,23823,Dry Van,Food & Beverage,FTL,CUST-008,0,705.84,5937.39,5404.09,1
2022-05-07,"San Francisco, CA","Las Vegas, NV",570,38352,Dry Van,Machinery,FTL,CUST-033,1,257.54,2428.85,2111.96,0
2022-05-07,"Houston, TX","Memphis, TN",600,5529,Reefer,Chemicals,LTL,CUST-043,0,271.66,4041.88,3663.36,0
2022-05-07,"Newark, NJ","Miami, FL",1280,4407,Flatbed,Food & Beverage,LTL,CUST-018,9,644.14,9731.73,8444.39,1
2022-05-07,"Phoenix, AZ","Kansas City, MO",1100,42534,Flatbed,Electronics,FTL,CUST-034,0,560.01,4418.03,4070.37,0
2022-05-08,"Houston, TX","Memphis, TN",600,43078,Reefer,Food & Beverage,FTL,CUST-043,0,327.36,2806.77,2434.08,0
2022-05-08,"Dallas, TX","Los Angeles, CA",1400,9616,Dry Van,Produce,LTL,CUST-041,0,662.91,6798.73,6609.15,1
2022-05-08,"Dallas, TX","Los Angeles, CA",1400,41508,Dry Van,Machinery,FTL,CUST-042,3,631.93,4197.63,3745.12,0
2022-05-08,"Houston, TX","Memphis, TN",600,27758,Reefer,Chemicals,FTL,CUST-029,0,307.72,2486.29,2265.14,1
2022-05-08,"Chicago, IL","Atlanta, GA",720,13358,Reefer,Electronics,LTL,CUST-039,8,327.8,4770.22,4581.7,0
2022-05-08,"Denver, CO","Houston, TX",1050,14166,Dry Van,Chemicals,LTL,CUST-031,5,477.07,5479.59,4927.15,0
2022-05-08,"Los Angeles, CA","Dallas, TX",1400,37556,Flatbed,Chemicals,FTL,CUST-009,0,650.47,5075.33,4399.92,0
2022-05-08,"Chicago, IL","Atlanta, GA",720,39176,Dry Van,General Freight,FTL,CUST-041,4,402.81,2814.13,2304.64,0
2022-05-08,"Portland, OR","Salt Lake City, UT",770,38700,Reefer,Electronics,FTL,CUST-030,1,414.89,4021.9,3446.39,0
2022-05-08,"Atlanta, GA","Newark, NJ",870,34558,Flatbed,Automotive Parts,FTL,CUST-013,0,459.64,3503.62,3238.19,1
2022-05-08,"San Francisco, CA","Las Vegas, NV",570,5213,Dry Van,Automotive Parts,LTL,CUST-043,4,278.2,3853.09,3306.88,1
2022-05-08,"Chicago, IL","Atlanta, GA",720,25788,Flatbed,Electronics,FTL,CUST-033,1,348.25,2809.32,2499.96,1
2022-05-09,"Los Angeles, CA","Chicago, IL",2000,9613,Dry Van,Chemicals,LTL,CUST-014,1,874.61,9179.86,8100.5,0
2022-05-09,"Seattle, WA","Denver, CO",1300,23190,Flatbed,Food & Beverage,FTL,CUST-027,1,597.36,5034.51,4326.32,1
2022-05-09,"Minneapolis, MN","Detroit, MI",690,22804,Flatbed,Food & Beverage,FTL,CUST-029,1,359.14,2912.74,2663.02,0
2022-05-09,"San Francisco, CA","Las Vegas, NV",570,21191,Dry Van,Machinery,FTL,CUST-025,0,280.42,2026.59,1839.32,1
2022-05-09,"Atlanta, GA","Newark, NJ",870,28262,Dry Van,Building Materials,FTL,CUST-045,1,466.11,3111.94,2930.94,1
2022-05-09,"Miami, FL","Chicago, IL",1370,23982,Dry Van,Machinery,FTL,CUST-038,4,761.95,5894.58,5152.8,0
2022-05-09,"Houston, TX","Memphis, TN",600,38227,Flatbed,Food & Beverage,FTL,CUST-034,12,296.59,2128.45,2064.0,0
2022-05-09,"Minneapolis, MN","Detroit, MI",690,40222,Reefer,Machinery,FTL,CUST-027,1,353.16,3226.42,2768.74,1
2022-05-09,"Denver, CO","Houston, TX",1050,2864,Dry Van,Food & Beverage,LTL,CUST-043,0,479.77,6061.38,5188.53,0
2022-05-09,"Nashville, TN","Charlotte, NC",400,8299,Reefer,General Freight,LTL,CUST-046,0,186.78,3148.11,2746.76,1
2022-05-09,"Seattle, WA","Denver, CO",1300,25392,Dry Van,Electronics,FTL,CUST-005,7,646.97,4498.83,3763.56,0
2022-05-10,"Denver, CO","Houston, TX",1050,29483,Dry Van,Automotive Parts,FTL,CUST-032,0,464.99,3369.39,2765.34,0
2022-05-10,"Los Angeles, CA","Chicago, IL",2000,11520,Dry Van,Machinery,LTL,CUST-005,2,986.48,9873.53,8497.87,1
2022-05-10,"Houston, TX","Memphis, TN",600,30842,Dry Van,General Freight,FTL,CUST-028,5,306.89,2460.13,2094.13,0
2022-05-10,"Seattle, WA","Denver, CO",1300,20881,Dry Van,Produce,FTL,CUST-011,1,676.46,4643.53,4135.5,0
2022-05-10,"Miami, FL","Chicago, IL",1370,13071,Reefer,Automotive Parts,LTL,CUST-040,1,741.24,10395.59,9523.65,0
2022-05-10,"Dallas, TX","Los Angeles, CA",1400,2327,Dry Van,Machinery,LTL,CUST-024,1,711.06,7791.33,7063.23,1
2022-05-10,"Portland, OR","Salt Lake City, UT",770,2740,Dry Van,Automotive Parts,LTL,CUST-039,0,408.1,4808.18,4379.59,0
2022-05-10,"Chicago, IL","Atlanta, GA",720,10049,Dry Van,Machinery,LTL,CUST-022,1,382.07,4360.98,3715.55,0
2022-05-10,"San Francisco, CA","Las Vegas, NV",570,14550,Reefer,Automotive Parts,LTL,CUST-003,0,327.44,4393.87,4106.0,1
2022-05-10,"Dallas, TX","Los Angeles, CA",1400,14583,Dry Van,General Freight,LTL,CUST-004,3,643.4,6989.96,5775.02,1
2022-05-11,"Portland, OR","Salt Lake City, UT",770,41227,Dry Van,Electronics,FTL,CUST-023,0,368.37,3026.47,2770.55,1
2022-05-11,"Nashville, TN","Charlotte, NC",400,8887,Reefer,Automotive Parts,LTL,CUST-040,3,198.43,3506.15,2983.81,0
2022-05-11,"Atlanta, GA","Newark, NJ",870,29397,Dry Van,General Freight,FTL,CUST-024,1,453.34,3254.98,2784.64,1
2022-05-11,"Newark, NJ","Miami, FL",1280,28881,Reefer,Machinery,FTL,CUST-043,3,591.52,5845.1,5181.57,0
2022-05-11,"Minneapolis, MN","Detroit, MI",690,14274,Dry Van,Food & Beverage,LTL,CUST-016,2,342.11,3961.07,3611.11,0
2022-05-11,"Dallas, TX","Los Angeles, CA",1400,8034,Dry Van,Electronics,LTL,CUST-015,2,742.38,6761.69,5868.45,1
2022-05-11,"Nashville, TN","Charlotte, NC",400,10628,Dry Van,General Freight,LTL,CUST-041,1,191.33,2836.73,2470.47,0
2022-05-12,"Miami, FL","Chicago, IL",1370,20778,Dry Van,General Freight,FTL,CUST-036,0,707.3,5386.78,4581.24,0
2022-05-12,"Seattle, WA","Denver, CO",1300,32512,Dry Van,Electronics,FTL,CUST-041,0,644.66,4481.14,4135.04,0
2022-05-12,"Portland, OR","Salt Lake City, UT",770,38335,Dry Van,General Freight,FTL,CUST-007,1,381.74,3546.05,2802.72,1
2022-05-12,"Phoenix, AZ","Kansas City, MO",1100,29605,Dry Van,Building Materials,FTL,CUST-038,9,615.57,3994.41,3401.05,1
2022-05-12,"Minneapolis, MN","Detroit, MI",690,6406,Dry Van,Chemicals,LTL,CUST-001,2,332.39,4117.86,3452.31,1
2022-05-12,"Dallas, TX","Los Angeles, CA",1400,38236,Dry Van,Chemicals,FTL,CUST-007,0,618.79,4107.4,3727.6,0
2022-05-12,"Los Angeles, CA","Chicago, IL",2000,13833,Dry Van,General Freight,LTL,CUST-002,1,1036.25,8873.65,8328.97,1
2022-05-12,"Newark, NJ","Miami, FL",1280,39910,Dry Van,Chemicals,FTL,CUST-009,7,679.27,5612.44,4643.99,1
2022-05-12,"Denver, CO","Houston, TX",1050,29040,Reefer,Food & Beverage,FTL,CUST-038,1,473.89,4032.79,3546.72,0
2022-05-13,"Dallas, TX","Los Angeles, CA",1400,7814,Dry Van,Produce,LTL,CUST-024,4,605.15,6754.19,6266.51,1
2022-05-13,"Newark, NJ","Miami, FL",1280,40901,Reefer,Food & Beverage,FTL,CUST-020,1,570.11,5754.62,4893.65,1
2022-05-13,"San Francisco, CA","Las Vegas, NV",570,27662,Dry Van,Machinery,FTL,CUST-008,1,254.1,2335.83,2174.85,1
2022-05-13,"Denver, CO","Houston, TX",1050,27741,Dry Van,General Freight,FTL,CUST-008,3,492.46,3454.82,3065.56,0
2022-05-13,"Denver, CO","Houston, TX",1050,42288,Dry Van,General Freight,FTL,CUST-035,2,557.64,3386.59,3141.4,1
2022-05-13,"Atlanta, GA","Newark, NJ",870,30591,Flatbed,Electronics,FTL,CUST-020,2,458.67,3475.4,3060.09,0
2022-05-14,"Atlanta, GA","Newark, NJ",870,13378,Dry Van,Chemicals,LTL,CUST-017,0,437.3,4889.61,4364.34,0
2022-05-14,"Seattle, WA","Denver, CO",1300,13739,Dry Van,Building Materials,LTL,CUST-022,1,646.15,6309.4,5710.66,0
2022-05-14,"Dallas, TX","Los Angeles, CA",1400,40553,Dry Van,Electronics,FTL,CUST-006,3,743.74,4604.51,4143.0,1
2022-05-14,"Denver, CO","Houston, TX",1050,2842,Dry Van,Electronics,LTL,CUST-022,4,550.66,6096.26,5129.18,0
2022-05-14,"Los Angeles, CA","Dallas, TX",1400,42034,Dry Van,Machinery,FTL,CUST-048,3,725.49,4598.61,4059.38,0
2022-05-14,"Los Angeles, CA","Dallas, TX",1400,26739,Dry Van,Electronics,FTL,CUST-046,3,689.69,4338.4,3752.92,0
2022-05-14,"Miami, FL","Chicago, IL",1370,33970,Flatbed,Chemicals,FTL,CUST-027,3,601.32,5610.29,4877.13,0
2022-05-14,"Atlanta, GA","Newark, NJ",870,22394,Dry Van,Machinery,FTL,CUST-034,2,406.91,3308.35,3033.45,0
2022-05-14,"Chicago, IL","Atlanta, GA",720,20631,Dry Van,Chemicals,FTL,CUST-012,0,358.79,2830.71,2608.33,1
2022-05-14,"Los Angeles, CA","Dallas, TX",1400,21470,Flatbed,Chemicals,FTL,CUST-037,1,635.15,5388.91,4569.79,0
2022-05-14,"Minneapolis, MN","Detroit, MI",690,36125,Dry Van,Electronics,FTL,CUST-049,1,315.96,2754.85,2306.1,0
2022-05-15,"Portland, OR","Salt Lake City, UT",770,8153,Reefer,Building Materials,LTL,CUST-019,2,431.08,5416.68,4848.34,1
2022-05-15,"Miami, FL","Chicago, IL",1370,4668,Dry Van,Machinery,LTL,CUST-015,1,610.31,8293.59,7130.09,0
2022-05-15,"Houston, TX","Memphis, TN",600,29135,Dry Van,Chemicals,FTL,CUST-014,2,273.96,2066.73,1834.03,0
2022-05-15,"Portland, OR","Salt Lake City, UT",770,11543,Dry Van,Electronics,LTL,CUST-046,2,429.55,4592.3,4083.76,0
2022-05-15,"Dallas, TX","Los Angeles, CA",1400,28752,Dry Van,Building Materials,FTL,CUST-032,3,656.57,3860.12,3640.24,0
2022-05-15,"Nashville, TN","Charlotte, NC",400,22580,Reefer,Produce,FTL,CUST-042,2,190.22,2290.1,1938.36,0
2022-05-15,"Nashville, TN","Charlotte, NC",400,29040,Flatbed,Food & Beverage,FTL,CUST-008,4,215.24,1852.76,1655.92,0
2022-05-15,"Denver, CO","Houston, TX",1050,38402,Flatbed,Food & Beverage,FTL,CUST-046,17,494.22,4283.71,3657.51,0
2022-05-15,"Phoenix, AZ","Kansas City, MO",1100,13355,Dry Van,Building Materials,LTL,CUST-028,2,562.53,6058.59,5196.39,1
2022-05-15,"Phoenix, AZ","Kansas City, MO",1100,29595,Dry Van,Food & Beverage,FTL,CUST-040,0,581.63,4138.74,3742.63,1
2022-05-16,"Nashville, TN","Charlotte, NC",400,22894,Dry Van,Automotive Parts,FTL,CUST-018,5,196.11,1531.03,1397.78,0
2022-05-16,"Los Angeles, CA","Dallas, TX",1400,11052,Dry Van,Building Materials,LTL,CUST-046,2,724.61,6368.35,5791.54,1
2022-05-16,"Dallas, TX","Los Angeles, CA",1400,2884,Reefer,Produce,LTL,CUST-011,2,726.1,10083.96,8794.13,1
2022-05-16,"Atlanta, GA","Newark, NJ",870,8530,Dry Van,Machinery,LTL,CUST-040,0,407.76,5037.51,4586.25,0
2022-05-16,"Newark, NJ","Miami, FL",1280,7805,Dry Van,Chemicals,LTL,CUST-021,1,592.42,7177.17,6501.9,1
2022-05-17,"Denver, CO","Houston, TX",1050,11057,Flatbed,Chemicals,LTL,CUST-017,6,446.05,5924.87,5332.44,0
2022-05-17,"Portland, OR","Salt Lake City, UT",770,22912,Dry Van,Produce,FTL,CUST-044,2,316.24,2930.36,2533.87,1
2022-05-17,"Denver, CO","Houston, TX",1050,12316,Flatbed,Produce,LTL,CUST-032,1,465.0,6788.95,6020.48,1
2022-05-17,"Los Angeles, CA","Chicago, IL",2000,9091,Flatbed,Electronics,LTL,CUST-045,1,992.38,10408.9,9065.44,0
2022-05-17,"Miami, FL","Chicago, IL",1370,35935,Dry Van,Produce,FTL,CUST-004,2,617.07,5039.61,4586.96,1
2022-05-17,"San Francisco, CA","Las Vegas, NV",570,27968,Dry Van,Chemicals,FTL,CUST-031,3,270.14,2413.45,2083.44,0
2022-05-17,"Chicago, IL","Atlanta, GA",720,7865,Dry Van,Automotive Parts,LTL,CUST-033,1,345.47,4145.87,3588.66,0
2022-05-17,"Phoenix, AZ","Kansas City, MO",1100,28024,Reefer,Produce,FTL,CUST-027,0,497.76,4384.42,3946.67,1
2022-05-17,"San Francisco, CA","Las Vegas, NV",570,29297,Dry Van,Building Materials,FTL,CUST-031,1,294.33,2612.84,2163.63,1
2022-05-18,"Phoenix, AZ","Kansas City, MO",1100,31433,Dry Van,General Freight,FTL,CUST-009,0,579.01,3787.26,3321.95,0
2022-05-18,"Miami, FL","Chicago, IL",1370,5789,Dry Van,Automotive Parts,LTL,CUST-041,5,674.89,7948.47,7637.73,1
2022-05-18,"Seattle, WA","Denver, CO",1300,29469,Dry Van,Building Materials,FTL,CUST-031,1,712.39,4211.18,4090.28,0
2022-05-18,"Dallas, TX","Los Angeles, CA",1400,39604,Dry Van,Automotive Parts,FTL,CUST-015,0,783.85,4695.73,4039.75,0
2022-05-18,"Los Angeles, CA","Chicago, IL",2000,43669,Dry Van,Building Materials,FTL,CUST-002,2,1031.52,5558.69,5098.56,0
2022-05-18,"Houston, TX","Memphis, TN",600,39299,Dry Van,Automotive Parts,FTL,CUST-024,7,303.67,2382.09,1926.26,0
2022-05-18,"San Francisco, CA","Las Vegas, NV",570,21326,Dry Van,Automotive Parts,FTL,CUST-050,4,280.44,2240.27,2141.68,0
2022-05-18,"Houston, TX","Memphis, TN",600,29619,Flatbed,Produce,FTL,CUST-023,0,314.72,2195.49,2099.66,1
2022-05-18,"San Francisco, CA","Las Vegas, NV",570,24524,Dry Van,Chemicals,FTL,CUST-046,5,301.0,2604.16,2306.29,0
2022-05-18,"Portland, OR","Salt Lake City, UT",770,3517,Dry Van,Electronics,LTL,CUST-045,5,419.82,4723.89,4132.4,0
2022-05-18,"Nashville, TN","Charlotte, NC",400,26348,Dry Van,Building Materials,FTL,CUST-032,19,187.57,1635.5,1379.88,1
2022-05-18,"Minneapolis, MN","Detroit, MI",690,9334,Flatbed,Machinery,LTL,CUST-033,1,337.61,4273.22,4046.34,0
2022-05-18,"Nashville, TN","Charlotte, NC",400,12600,Dry Van,General Freight,LTL,CUST-040,0,222.46,2167.38,2034.17,1
2022-05-18,"Minneapolis, MN","Detroit, MI",690,36334,Reefer,Electronics,FTL,CUST-014,0,342.25,3205.34,2911.67,0
2022-05-19,"Denver, CO","Houston, TX",1050,7329,Reefer,Building Materials,LTL,CUST-029,3,516.47,6578.8,5900.21,0
2022-05-19,"Atlanta, GA","Newark, NJ",870,27919,Dry Van,Chemicals,FTL,CUST-024,2,450.61,3404.53,2903.94,0
2022-05-19,"Denver, CO","Houston, TX",1050,24531,Dry Van,General Freight,FTL,CUST-009,4,524.53,3642.45,3028.31,1
2022-05-19,"Los Angeles, CA","Chicago, IL",2000,39407,Dry Van,Machinery,FTL,CUST-023,7,1033.26,5805.12,5501.8,1
2022-05-19,"Denver, CO","Houston, TX",1050,42119,Reefer,Machinery,FTL,CUST-027,0,496.91,3965.55,3644.83,0
2022-05-19,"Denver, CO","Houston, TX",1050,42887,Dry Van,General Freight,FTL,CUST-020,1,583.89,3641.32,3166.3,0
2022-05-19,"San Francisco, CA","Las Vegas, NV",570,23200,Dry Van,Electronics,FTL,CUST-039,0,281.53,2596.13,2268.55,1
2022-05-20,"Portland, OR","Salt Lake City, UT",770,21552,Dry Van,Food & Beverage,FTL,CUST-030,3,429.35,2632.61,2509.46,0
2022-05-20,"Phoenix, AZ","Kansas City, MO",1100,41343,Dry Van,Electronics,FTL,CUST-034,0,534.9,3848.57,3356.28,1
2022-05-20,"Newark, NJ","Miami, FL",1280,7516,Dry Van,Building Materials,LTL,CUST-047,2,652.53,7867.79,6807.41,1
2022-05-20,"Chicago, IL","Atlanta, GA",720,22991,Dry Van,Automotive Parts,FTL,CUST-021,1,371.98,2660.95,2331.44,0
2022-05-20,"Houston, TX","Memphis, TN",600,30966,Dry Van,General Freight,FTL,CUST-027,0,317.15,2124.77,1898.33,0
2022-05-20,"Portland, OR","Salt Lake City, UT",770,42286,Reefer,Automotive Parts,FTL,CUST-037,1,368.71,3545.62,3271.78,1
2022-05-20,"Atlanta, GA","Newark, NJ",870,6662,Dry Van,Food & Beverage,LTL,CUST-002,0,442.72,5076.62,4464.06,1
2022-05-20,"Los Angeles, CA","Dallas, TX",1400,33621,Reefer,Chemicals,FTL,CUST-022,5,725.86,5190.28,4696.82,0
2022-05-21,"Denver, CO","Houston, TX",1050,43734,Dry Van,Machinery,FTL,CUST-027,1,491.41,3683.78,3274.99,1
2022-05-21,"Nashville, TN","Charlotte, NC",400,41490,Reefer,Machinery,FTL,CUST-037,0,205.69,1926.15,1753.64,0
2022-05-21,"Nashville, TN","Charlotte, NC",400,43153,Dry Van,Chemicals,FTL,CUST-031,3,175.49,1491.69,1335.78,0
2022-05-21,"Portland, OR","Salt Lake City, UT",770,36623,Flatbed,Electronics,FTL,CUST-049,7,393.49,2906.95,2708.25,1
2022-05-21,"Chicago, IL","Atlanta, GA",720,35186,Flatbed,Chemicals,FTL,CUST-034,3,330.09,2969.06,2586.78,0
